latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.81034,-0.27113,311.84,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,296.25,2.51,N
35.81127,-0.25745,307.16,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,296.74,1.65,N
35.81377,-0.26938,339.24,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,297.99,4.24,N
36.01752,0.12542,307.9,0.57,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,296.23,2.8,N
36.71474,-4.33032,309.52,0.39,0.36,2026-08-19,226,N,VIIRS,n,2.0NRT,297.47,1.69,N
37.18171,-6.89722,319.73,0.39,0.36,2026-08-19,226,N,VIIRS,n,2.0NRT,295.39,2.21,N
35.80982,-0.25643,330.19,0.7,0.75,2026-08-19,1204,N,VIIRS,n,2.0NRT,297.23,4.69,D
35.81179,-0.27439,340.23,0.7,0.75,2026-08-19,1204,N,VIIRS,n,2.0NRT,297.55,3.58,D
35.81221,-0.27185,335.32,0.7,0.75,2026-08-19,1204,N,VIIRS,n,2.0NRT,298.07,12.57,D
36.68006,3.12313,334.9,0.45,0.63,2026-08-19,1204,N,VIIRS,n,2.0NRT,305.52,3.02,D
36.71239,4.64726,367,0.37,0.58,2026-08-19,1204,N,VIIRS,h,2.0NRT,308.89,8.08,D
36.79412,4.44429,343.95,0.38,0.59,2026-08-19,1204,N,VIIRS,n,2.0NRT,303.98,3.39,D
40.24371,-3.47559,309.14,0.78,0.78,2026-08-19,102,N20,VIIRS,n,2.0NRT,292.9,2.58,N
43.18817,0.98824,300.72,0.47,0.64,2026-08-19,102,N20,VIIRS,n,2.0NRT,290.67,0.68,N
43.43222,4.8947,297.91,0.6,0.53,2026-08-19,102,N20,VIIRS,n,2.0NRT,280.73,0.76,N
43.43269,4.8872,301.42,0.6,0.53,2026-08-19,102,N20,VIIRS,n,2.0NRT,280.62,0.99,N
43.44693,4.89654,306.61,0.6,0.53,2026-08-19,102,N20,VIIRS,n,2.0NRT,284.74,1.53,N
35.34236,1.35401,307.42,0.39,0.6,2026-08-19,105,N20,VIIRS,n,2.0NRT,292.13,1.05,N
35.71022,4.47463,312.54,0.53,0.5,2026-08-19,105,N20,VIIRS,n,2.0NRT,295.97,1.83,N
35.80764,-0.34649,306.69,0.5,0.66,2026-08-19,105,N20,VIIRS,n,2.0NRT,295.68,1.4,N
35.80975,-0.25905,334.25,0.49,0.65,2026-08-19,105,N20,VIIRS,n,2.0NRT,296.85,3.85,N
35.81631,-0.26984,311.74,0.49,0.65,2026-08-19,105,N20,VIIRS,n,2.0NRT,296.62,2.46,N
35.81655,-0.27504,330.64,0.49,0.65,2026-08-19,105,N20,VIIRS,n,2.0NRT,296.18,2.96,N
35.8168,-0.28053,316.03,0.49,0.65,2026-08-19,105,N20,VIIRS,n,2.0NRT,295.57,2.96,N
35.87838,4.44848,312.15,0.53,0.5,2026-08-19,105,N20,VIIRS,n,2.0NRT,296.85,1.16,N
35.87979,4.44725,314.55,0.53,0.5,2026-08-19,105,N20,VIIRS,n,2.0NRT,297.37,2.73,N
36.12988,1.23924,317.3,0.41,0.6,2026-08-19,105,N20,VIIRS,n,2.0NRT,298.21,2.14,N
36.13948,2.92678,313.09,0.33,0.55,2026-08-19,105,N20,VIIRS,n,2.0NRT,291.97,0.86,N
36.18007,3.74732,315.38,0.59,0.53,2026-08-19,105,N20,VIIRS,n,2.0NRT,294.73,2.84,N
36.56112,3.6647,307.18,0.6,0.53,2026-08-19,105,N20,VIIRS,n,2.0NRT,295.79,3.68,N
36.59681,2.87843,312.5,0.33,0.55,2026-08-19,105,N20,VIIRS,n,2.0NRT,296.24,0.9,N
36.59707,2.87468,308.82,0.33,0.55,2026-08-19,105,N20,VIIRS,n,2.0NRT,294.32,0.9,N
36.59882,3.13488,315.24,0.32,0.55,2026-08-19,105,N20,VIIRS,n,2.0NRT,297.06,1.78,N
36.68029,3.12177,317.09,0.32,0.55,2026-08-19,105,N20,VIIRS,n,2.0NRT,298.21,1.87,N
36.74808,3.08076,314.99,0.32,0.55,2026-08-19,105,N20,VIIRS,n,2.0NRT,297.54,1.15,N
37.57241,-0.92255,305.87,0.55,0.68,2026-08-19,105,N20,VIIRS,n,2.0NRT,295.16,1.76,N
41.31389,1.66449,307.24,0.36,0.57,2026-08-19,241,N20,VIIRS,n,2.0NRT,293.7,1.24,N
41.31496,1.66054,304.72,0.36,0.57,2026-08-19,241,N20,VIIRS,n,2.0NRT,293.12,1.31,N
41.74084,-7.23412,305.07,0.43,0.38,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.85,0.75,N
41.77,-7.29378,330.83,0.43,0.38,2026-08-19,241,N20,VIIRS,n,2.0NRT,293.45,4.53,N
41.94897,-8.48052,319.09,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.33,1.52,N
41.94983,-8.48542,325.8,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,290.23,1.52,N
41.98769,-8.52274,331.16,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,290.7,3.87,N
41.98852,-8.52753,307.23,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,290.76,0.96,N
41.99014,-8.51681,307.28,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,292.6,9.95,N
41.99096,-8.52156,346.71,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,300.6,9.95,N
41.99179,-8.52631,313.6,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,293.33,7.59,N
41.9926,-8.51094,302.56,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.76,0.61,N
41.99262,-8.53106,335.51,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,294.97,7.59,N
41.99506,-8.5251,315.8,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,292.3,7.59,N
41.99588,-8.52982,353.18,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,295.68,7.59,N
41.99753,-8.51927,308.97,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.93,0.78,N
41.99917,-8.50868,302.53,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,290.92,1.05,N
42,-8.51344,305.34,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.04,0.78,N
42.00081,-8.51814,302.41,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.17,0.78,N
42.11692,-8.5341,301.53,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.02,1.13,N
42.12023,-8.53308,317.12,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,293.28,1.13,N
42.12271,-8.5273,318.66,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,292.37,1.1,N
42.12352,-8.53204,306.99,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,292.57,1.1,N
42.126,-8.52623,305.15,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,293.35,1.1,N
42.12682,-8.531,305.82,0.4,0.37,2026-08-19,241,N20,VIIRS,n,2.0NRT,292.88,1.1,N
42.552,-6.77042,301.63,0.43,0.38,2026-08-19,241,N20,VIIRS,n,2.0NRT,289.96,0.59,N
42.8264,-0.87927,330.66,0.49,0.49,2026-08-19,241,N20,VIIRS,n,2.0NRT,295.28,4.51,N
42.82783,-0.88512,303.73,0.49,0.49,2026-08-19,241,N20,VIIRS,n,2.0NRT,291.75,2.07,N
42.83098,-0.87859,310.56,0.49,0.49,2026-08-19,241,N20,VIIRS,n,2.0NRT,290.51,0.84,N
43.34686,-8.43719,312.91,0.39,0.36,2026-08-19,241,N20,VIIRS,n,2.0NRT,290.97,1.41,N
35.33993,1.354,301.61,0.51,0.66,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.35,0.69,N
35.3418,1.35645,300.6,0.51,0.66,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.07,0.57,N
35.45897,-0.39617,310.62,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.6,0.98,N
35.4601,-0.39642,311.86,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.83,1.12,N
35.7718,-0.21872,306.79,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.22,0.49,N
35.77196,-0.22135,306.82,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,294,0.83,N
35.81036,-0.25344,306.87,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.82,1.58,N
35.81146,-0.25757,324.99,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.96,1.58,N
35.81373,-0.26607,306.78,0.4,0.6,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.59,4.47,N
35.81488,-0.27038,367,0.4,0.6,2026-08-19,243,N20,VIIRS,h,2.0NRT,296.19,6.57,N
35.87908,4.44679,312.07,0.71,0.75,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.17,2.06,N
35.88027,4.4482,306.54,0.71,0.75,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.61,1.07,N
36.13003,1.24186,316.56,0.47,0.64,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.01,2.78,N
36.13135,1.23919,309.22,0.47,0.64,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.55,2.54,N
36.14242,2.92737,301.44,0.58,0.7,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.97,0.51,N
36.17774,3.74604,315.61,0.64,0.72,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.37,2.81,N
36.18359,3.74556,309.43,0.64,0.72,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.35,2.64,N
36.59722,2.87753,310.15,0.56,0.69,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.3,0.99,N
36.59962,3.70459,309.43,0.62,0.71,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.04,3.38,N
36.62987,3.23006,307.31,0.58,0.7,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.51,1.41,N
36.68231,3.12341,313.53,0.57,0.69,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.24,2.07,N
36.71444,-4.33314,306.86,0.46,0.47,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.97,1.63,N
38.37654,-0.54521,313.17,0.33,0.55,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.41,1.09,N
38.40325,-5.82392,316.58,0.54,0.42,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.01,1.89,N
38.50302,-8.93549,303.1,0.42,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.12,0.71,N
38.92089,-9.01266,322.81,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.89,1.75,N
39.93922,-3.74642,304.98,0.42,0.45,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.51,1.43,N
40.10028,-6.36237,339.91,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.11,4.65,N
40.10139,-6.36786,320.17,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.56,4.65,N
40.10249,-6.37334,338.07,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.57,7.75,N
40.10276,-6.35568,353.75,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,302.33,29.04,N
40.10387,-6.36123,336.34,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.57,4.65,N
40.10499,-6.36674,315.8,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.5,4.65,N
40.10526,-6.34905,308.17,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.17,12.6,N
40.10609,-6.37222,338.47,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.19,7.75,N
40.10635,-6.35453,351.72,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,302.71,12.6,N
40.10747,-6.36008,317.99,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.69,3.58,N
40.10859,-6.36561,315.82,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.48,3.58,N
40.10969,-6.37109,343.44,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.2,5.72,N
40.11106,-6.35892,306.42,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.14,3.58,N
40.11218,-6.36448,337.61,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.23,3.58,N
40.11328,-6.36995,314.18,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.59,5.72,N
40.11466,-6.35776,312.87,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.16,5.49,N
40.11577,-6.36331,346.63,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,300.55,5.49,N
40.11686,-6.36877,306.06,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293,3.91,N
40.11936,-6.36215,326.89,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.37,5.49,N
40.12183,-6.3554,315.98,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.72,2.28,N
40.24334,-3.47431,329.45,0.43,0.46,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.12,4.75,N
40.2871,-8.41883,303.49,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.13,0.83,N
40.36667,-6.35798,311.23,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.52,3.75,N
40.36775,-6.36341,329.33,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.95,3.74,N
40.37027,-6.35696,327.55,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.04,3.75,N
40.37134,-6.36233,324.46,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.26,3.74,N
40.37493,-6.36124,335.95,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.22,3.77,N
40.37685,-6.27488,343.14,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,299.12,16.09,N
40.37746,-6.3548,308.17,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.15,3.19,N
40.37805,-6.28092,306.83,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.88,1.18,N
40.37851,-6.36014,315.31,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.44,3.77,N
40.38495,-6.27721,318.56,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.34,4.35,N
40.38589,-6.30124,308.87,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.47,2.59,N
40.38721,-6.26931,304.77,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.29,2.28,N
40.38842,-6.2754,353.94,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,301.67,7.03,N
40.38961,-6.28148,309.99,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.98,7.03,N
40.39076,-6.26793,305.98,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.95,2.28,N
40.39148,-6.31019,320.51,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.58,3,N
40.39194,-6.27394,346.46,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.08,7.03,N
40.39208,-6.35184,308.1,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.47,3.07,N
40.39279,-6.29755,320.79,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.05,2.13,N
40.39312,-6.27988,312.47,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.98,7.03,N
40.3942,-6.28537,327.67,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.86,5.4,N
40.39473,-6.34602,305.53,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.47,51.51,N
40.39495,-6.30852,305.2,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.77,1.2,N
40.39549,-6.27255,325.68,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.68,1.82,N
40.39579,-6.35138,342.38,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.49,51.51,N
40.39628,-6.29588,317.87,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.68,2.13,N
40.39663,-6.27838,314.03,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.21,1.82,N
40.39835,-6.32574,308.11,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.83,2.45,N
40.39836,-6.34517,330.58,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.48,51.51,N
40.39944,-6.35065,367,0.48,0.4,2026-08-19,243,N20,VIIRS,h,2.0NRT,330.37,51.51,N
40.39957,-6.33194,303.54,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.37,1.62,N
40.40054,-6.35624,301.18,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.47,2.19,N
40.40188,-6.32437,330.85,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.02,2.45,N
40.40192,-6.34395,307.19,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.77,2.17,N
40.40307,-6.34978,331.69,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.79,2.17,N
40.40307,-6.3304,307.42,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.13,1.62,N
40.4066,-6.34841,314.93,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.89,2.17,N
40.40895,-6.34096,314.79,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.64,2.36,N
40.4101,-6.34682,337.02,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.5,2.36,N
40.41248,-6.33957,307.4,0.48,0.4,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.25,2.36,N
40.66064,-4.53819,307.9,0.56,0.43,2026-08-19,243,N20,VIIRS,n,2.0NRT,289.5,1.56,N
40.81591,-8.35687,337.01,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.69,4.48,N
40.86703,-8.16954,318.4,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.25,14.73,N
40.8679,-8.17441,339.11,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,300.13,14.73,N
40.86875,-8.17912,332.49,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.61,30.05,N
40.86886,-8.19947,324.94,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.6,10.78,N
40.86977,-8.20456,349.63,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.96,10.78,N
40.87035,-8.16828,325.18,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.03,7,N
40.87122,-8.17317,336.36,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.49,7,N
40.87127,-8.19315,328.25,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293,6.53,N
40.87208,-8.17793,352.63,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.13,16.04,N
40.87218,-8.19822,341.16,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.22,10.78,N
40.87366,-8.16696,337.62,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.45,7,N
40.87437,-8.16982,332.22,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.47,10.47,N
40.87455,-8.17191,307.79,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.35,7,N
40.87526,-8.17471,316.81,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,300.16,10.47,N
40.87542,-8.17678,353.46,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.94,16.04,N
40.87549,-8.19694,333.17,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,302.87,12.19,N
40.87613,-8.17948,332.76,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.92,10.6,N
40.8764,-8.20205,332.19,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.67,12.19,N
40.87695,-8.18401,327.7,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.73,10.6,N
40.87706,-8.18591,345.1,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.75,6.58,N
40.87767,-8.16851,303.18,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.03,10.47,N
40.87777,-8.18855,344.19,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.67,9.81,N
40.87791,-8.19067,307.16,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.96,6.58,N
40.8782,-8.21215,310.91,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.35,3.68,N
40.87857,-8.17344,325.52,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.73,10.47,N
40.8788,-8.19568,309.31,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.13,12.19,N
40.87909,-8.21713,328.11,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.54,4.14,N
40.87947,-8.17838,330.9,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.43,10.6,N
40.87962,-8.19859,303.26,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.7,0.69,N
40.87972,-8.20079,307.3,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.61,12.19,N
40.88112,-8.18749,345.99,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.73,9.81,N
40.88188,-8.17216,327.65,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.9,2.65,N
40.88202,-8.19239,309.99,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.47,9.81,N
40.88519,-8.17094,329.98,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.08,2.65,N
40.88607,-8.17576,326.58,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.93,3.75,N
40.88942,-8.17467,311.22,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.91,0.94,N
40.89029,-8.17946,305.45,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.97,0.94,N
40.89366,-8.17847,307.57,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.9,0.94,N
40.8945,-8.18314,304.21,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.39,1.11,N
40.89702,-8.17748,324.21,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.28,1.85,N
40.89714,-8.19766,317.01,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.09,1.38,N
40.89786,-8.18212,342.71,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.9,7.95,N
40.8987,-8.18677,345.84,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.51,7.95,N
40.90049,-8.19662,305.29,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.26,0.56,N
40.90121,-8.18109,317.32,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.04,7.95,N
40.90206,-8.18578,304.27,0.41,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,290.46,7.95,N
41.17065,-7.25446,308.92,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.57,6.41,N
41.17173,-7.26016,351.31,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,300.7,6.41,N
41.17278,-7.26567,329.4,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.68,5.11,N
41.17408,-7.2534,310.35,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.97,1.17,N
41.17514,-7.25897,318.26,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,295.91,1.17,N
41.1762,-7.26456,307.58,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.16,0.73,N
41.17752,-7.25233,305.39,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.7,1.17,N
41.17856,-7.25782,308.87,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.64,1.17,N
41.18097,-7.25134,328.16,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.08,5.75,N
41.18198,-7.25669,346.67,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,299.45,5.75,N
41.18439,-7.25024,337.89,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,297.34,5.75,N
41.18542,-7.25562,317.02,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.68,5.75,N
41.19717,-7.24087,306.4,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.77,1.71,N
41.19797,-7.22579,310.25,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.73,2.62,N
41.19885,-7.23049,336.89,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,296.24,2.62,N
41.19972,-7.23511,312.31,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.89,1.09,N
41.20061,-7.23984,311.26,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.98,1.09,N
41.20228,-7.22942,315.66,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.99,2.62,N
41.20316,-7.23407,306.05,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.23,1.09,N
41.20481,-7.22352,343.03,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.6,10.3,N
41.20572,-7.22838,355.1,0.43,0.38,2026-08-19,243,N20,VIIRS,n,2.0NRT,298.18,10.3,N
41.24693,-7.81401,302.78,0.42,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.29,1.25,N
41.2503,-7.81295,324.91,0.42,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.94,1.25,N
41.2506,-7.817,331.3,0.42,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,294.54,2.55,N
41.25119,-7.81785,306.22,0.42,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.03,1.25,N
41.33178,-8.40632,305.9,0.4,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.29,1.15,N
41.33508,-8.40515,310.93,0.4,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,293.33,1.15,N
41.33839,-8.40401,311.84,0.4,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.1,1.76,N
41.33923,-8.40875,314.04,0.4,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,292.16,1.76,N
41.34007,-8.41353,328.35,0.4,0.37,2026-08-19,243,N20,VIIRS,n,2.0NRT,291.43,1.68,N
